Gene,UniProt ID,Protein name,Protein ChEMBL ID,Drug ChEMBL ID,Drug name,Drug Mechanism ChEMBL,Activity type ChEMBL,Activity value ChEMBL,pChEMBL value,Max phase ChEMBL,Action type ChEMBL,Mechanism of Action ChEMBL
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701670,,Нет,Ki,= 1.37 nM,8.86,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701672,,Нет,Ki,= 2.3 nM,8.64,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701673,,Нет,Ki,= 5.38 nM,8.27,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701675,,Нет,Ki,= 4.36 nM,8.36,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701684,,Нет,Ki,= 3.16 nM,8.50,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701685,,Нет,Ki,= 1.27 nM,8.90,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701686,,Нет,Ki,= 2.3 nM,8.64,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701687,,Нет,Ki,= 2.24 nM,8.65,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3701689,,Нет,Ki,= 5.37 nM,8.27,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2171924,,Нет,Ki,= 7.75 nM,8.11,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3643920,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3643923,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170096,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3643930,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646435,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646437,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646449,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646450,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646451,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646468,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646478,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646479,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646480,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646481,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646482,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646483,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649478,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170099,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170081,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646484,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646485,,Нет,Ki,= 1.0 nM,9.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646487,,Нет,Ki,= 10.0 nM,8.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646490,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170098,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646493,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646502,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646507,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646517,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646518,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170095,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646535,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646543,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646546,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646550,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646557,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2206912,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170083,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170089,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170088,,Нет,Ki,= 1.0 nM,9.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3357868,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170090,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646573,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646574,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646575,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646584,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646586,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646588,,Нет,Ki,= 1.0 nM,9.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3357869,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646595,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646596,,Нет,Ki,= 1.0 nM,9.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3357872,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646601,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646603,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2170082,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646612,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2206920,,Нет,Ki,= 10.0 nM,8.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2206903,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646602,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2206906,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646617,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646618,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646619,,Нет,Ki,= 4.0 nM,8.40,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646622,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646623,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646628,,Нет,Ki,= 9.0 nM,8.05,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646632,,Нет,Ki,= 2.0 nM,8.70,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646634,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2206914,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3646636,,Нет,Ki,= 8.0 nM,8.10,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649462,,Нет,Ki,= 10.0 nM,8.00,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649463,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649464,,Нет,Ki,= 5.0 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649465,,Нет,Ki,= 6.0 nM,8.22,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3649474,,Нет,Ki,= 7.0 nM,8.15,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681054,,Нет,Ki,= 1.86 nM,8.73,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681056,,Нет,Ki,= 3.85 nM,8.41,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681057,,Нет,Ki,= 4.45 nM,8.35,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681058,,Нет,Ki,= 3.81 nM,8.42,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681059,,Нет,Ki,= 2.35 nM,8.63,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681061,,Нет,Ki,= 6.09 nM,8.21,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681064,,Нет,Ki,= 7.77 nM,8.11,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681065,,Нет,Ki,= 2.91 nM,8.54,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681066,,Нет,Ki,= 2.43 nM,8.61,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681067,,Нет,Ki,= 3.19 nM,8.50,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681068,,Нет,Ki,= 0.539 nM,9.27,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681069,,Нет,Ki,= 0.806 nM,9.09,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681070,,Нет,Ki,= 1.96 nM,8.71,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681072,,Нет,Ki,= 1.06 nM,8.97,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681073,,Нет,Ki,= 2.55 nM,8.59,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681074,,Нет,Ki,= 1.38 nM,8.86,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681075,,Нет,Ki,= 2.89 nM,8.54,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681076,,Нет,Ki,= 5.92 nM,8.23,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681077,,Нет,Ki,= 2.39 nM,8.62,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681078,,Нет,Ki,= 0.644 nM,9.19,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681079,,Нет,Ki,= 0.51 nM,9.29,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2331658,,Нет,Ki,= 0.5 nM,9.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2331659,,Нет,Ki,= 0.5 nM,9.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2331661,,Нет,Ki,= 0.478 nM,9.32,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681080,,Нет,Ki,= 3.48 nM,8.46,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681081,,Нет,Ki,= 2.23 nM,8.65,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681082,,Нет,Ki,= 0.339 nM,9.47,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681083,,Нет,Ki,= 0.668 nM,9.18,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681085,,Нет,Ki,= 1.15 nM,8.94,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681086,,Нет,Ki,= 0.568 nM,9.25,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681087,,Нет,Ki,= 2.1 nM,8.68,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681088,,Нет,Ki,= 3.92 nM,8.41,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681089,,Нет,Ki,= 1.2 nM,8.92,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681090,,Нет,Ki,= 1.08 nM,8.97,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681091,,Нет,Ki,= 2.09 nM,8.68,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3639799,,Нет,Ki,= 0.102 nM,9.99,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681092,,Нет,Ki,= 8.78 nM,8.06,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681094,,Нет,Ki,= 1.68 nM,8.78,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2331666,,Нет,Ki,= 0.922 nM,9.04,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681095,,Нет,Ki,= 2.59 nM,8.59,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681096,,Нет,Ki,= 3.0 nM,8.52,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681098,,Нет,Ki,= 4.97 nM,8.30,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL2331665,,Нет,Ki,= 3.89 nM,8.41,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681099,,Нет,Ki,= 4.7 nM,8.33,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681101,,Нет,Ki,= 3.52 nM,8.45,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681102,,Нет,Ki,= 1.77 nM,8.75,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681103,,Нет,Ki,= 4.17 nM,8.38,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681104,,Нет,Ki,= 0.974 nM,9.01,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681105,,Нет,Ki,= 7.44 nM,8.13,,N/A,N/A
PIK3CA,P42336,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",CHEMBL4005,CHEMBL3681106,,Нет,Ki,= 4.26 nM,8.37,,N/A,N/A
